agent1,agent2,id,duration,total_duration,bond_type,time
15,52,1353,1,15,'Sex',115
21,35,1366,10,22,'Sex',115
72,79,1370,7,19,'Sex',115
63,74,1377,7,18,'Sex',115
6,43,1383,11,21,'Sex',115
12,56,1384,7,17,'Sex',115
15,57,1388,9,18,'Sex',115
1,106,1392,3,11,'Sex',115
34,21,1397,15,23,'Sex',115
49,24,1402,6,14,'Sex',115
52,88,1403,1,9,'Sex',115
53,103,1404,11,19,'Sex',115
55,23,1405,12,20,'Sex',115
64,68,1406,2,10,'Sex',115
91,40,1412,15,23,'Sex',115
97,78,1415,6,14,'Sex',115
108,49,1417,2,10,'Sex',115
52,110,1420,10,18,'Sex',115
97,80,1423,0,8,'Sex',115
16,84,1425,4,11,'Sex',115
66,42,1426,10,17,'Sex',115
104,45,1432,8,14,'Sex',115
91,53,1433,8,14,'Sex',115
49,47,1436,18,23,'Sex',115
83,52,1439,9,14,'Sex',115
84,34,1440,6,11,'Sex',115
96,94,1442,4,9,'Sex',115
22,20,1445,16,21,'Sex',115
66,96,1446,4,9,'Sex',115
97,96,1447,4,9,'Sex',115
82,42,1450,16,20,'Sex',115
8,91,1453,2,5,'Sex',115
10,25,1454,7,10,'Sex',115
11,19,1455,5,8,'Sex',115
14,58,1456,1,4,'Sex',115
24,85,1457,13,16,'Sex',115
83,95,1459,1,4,'Sex',115
86,106,1460,10,13,'Sex',115
4,106,1465,5,7,'Sex',115
23,4,1467,0,2,'Sex',115
24,106,1468,0,2,'Sex',115
47,111,1469,12,14,'Sex',115
54,25,1470,2,4,'Sex',115
86,62,1472,8,10,'Sex',115
88,23,1473,9,11,'Sex',115
1,14,1475,1,2,'Sex',115
7,21,1476,5,6,'Sex',115
55,24,1477,1,2,'Sex',115
60,103,1478,1,2,'Sex',115
66,10,1479,1,2,'Sex',115
87,83,1480,21,22,'Sex',115
104,87,1481,1,2,'Sex',115
60,19,1482,8,9,'Sex',115
25,59,952,0,21,'Sex',83
97,101,966,2,21,'Sex',83
92,75,975,1,19,'Sex',83
95,87,980,4,21,'Sex',83
97,75,993,2,17,'Sex',83
7,18,1012,3,15,'Sex',83
11,12,1015,6,18,'Sex',83
57,20,1028,10,22,'Sex',83
86,98,1035,10,22,'Sex',83
27,76,1044,5,17,'Sex',83
28,12,1045,9,21,'Sex',83
64,93,1046,2,14,'Sex',83
86,80,1049,8,20,'Sex',83
5,37,1063,10,19,'Sex',83
7,23,1064,9,18,'Sex',83
8,52,1065,11,20,'Sex',83
14,7,1066,4,13,'Sex',83
10,5,1076,7,15,'Sex',83
38,22,1080,10,18,'Sex',83
101,43,1083,3,11,'Sex',83
4,10,1084,8,15,'Sex',83
108,27,1092,1,8,'Sex',83
21,60,1093,11,18,'Sex',83
1,101,1095,16,22,'Sex',83
8,21,1096,4,10,'Sex',83
20,80,1098,3,9,'Sex',83
78,74,1101,14,20,'Sex',83
86,9,1102,14,20,'Sex',83
14,37,1106,15,20,'Sex',83
18,14,1107,4,9,'Sex',83
23,85,1108,4,9,'Sex',83
25,64,1109,0,5,'Sex',83
28,92,1110,3,8,'Sex',83
53,18,1111,1,6,'Sex',83
87,108,1113,2,7,'Sex',83
12,45,1115,3,7,'Sex',83
54,53,1117,4,8,'Sex',83
102,93,1121,3,7,'Sex',83
23,16,1124,7,10,'Sex',83
34,78,1125,1,4,'Sex',83
48,86,1127,18,21,'Sex',83
57,23,1128,10,13,'Sex',83
58,28,1129,3,6,'Sex',83
90,64,1130,8,11,'Sex',83
102,12,1131,18,21,'Sex',83
109,90,1132,3,6,'Sex',83
102,25,1133,0,3,'Sex',83
109,102,1134,7,10,'Sex',83
21,34,1135,1,3,'Sex',83
66,67,1137,11,13,'Sex',83
68,58,1138,0,2,'Sex',83
72,92,1139,19,21,'Sex',83
85,1,1140,0,2,'Sex',83
21,67,1141,20,22,'Sex',83
9,39,1142,0,1,'Sex',83
21,47,1143,5,6,'Sex',83
35,21,1144,19,20,'Sex',83
40,109,1145,1,2,'Sex',83
62,54,1146,5,6,'Sex',83
73,9,1147,2,3,'Sex',83
76,73,1148,0,1,'Sex',83
79,76,1149,0,1,'Sex',83
81,57,1150,1,2,'Sex',83
94,76,1151,2,3,'Sex',83
53,78,876,0,22,'Sex',77
70,63,900,1,20,'Sex',77
42,24,914,1,19,'Sex',77
84,87,921,0,18,'Sex',77
105,19,925,5,23,'Sex',77
69,72,942,3,19,'Sex',77
71,83,943,3,19,'Sex',77
89,83,948,3,19,'Sex',77
25,59,952,6,21,'Sex',77
35,86,954,4,19,'Sex',77
62,81,955,4,19,'Sex',77
67,87,956,0,15,'Sex',77
93,89,959,1,16,'Sex',77
97,101,966,8,21,'Sex',77
92,75,975,7,19,'Sex',77
16,25,977,0,11,'Sex',77
95,87,980,10,21,'Sex',77
103,67,983,3,14,'Sex',77
47,40,986,4,14,'Sex',77
24,48,988,2,11,'Sex',77
97,75,993,8,17,'Sex',77
73,100,1001,2,10,'Sex',77
69,65,1008,4,11,'Sex',77
97,10,1009,4,11,'Sex',77
7,18,1012,9,15,'Sex',77
11,12,1015,12,18,'Sex',77
21,46,1020,3,9,'Sex',77
28,58,1024,0,6,'Sex',77
39,58,1026,2,8,'Sex',77
57,20,1028,16,22,'Sex',77
76,73,1032,4,10,'Sex',77
86,98,1035,16,22,'Sex',77
94,68,1036,5,11,'Sex',77
27,76,1044,11,17,'Sex',77
28,12,1045,15,21,'Sex',77
64,93,1046,8,14,'Sex',77
86,80,1049,14,20,'Sex',77
21,9,1050,4,9,'Sex',77
23,11,1058,0,4,'Sex',77
43,45,1059,3,7,'Sex',77
5,37,1063,16,19,'Sex',77
7,23,1064,15,18,'Sex',77
8,52,1065,17,20,'Sex',77
14,7,1066,10,13,'Sex',77
22,57,1067,2,5,'Sex',77
68,76,1068,3,6,'Sex',77
70,68,1069,0,3,'Sex',77
81,85,1070,1,4,'Sex',77
102,34,1071,2,5,'Sex',77
70,57,1073,1,4,'Sex',77
9,76,1075,4,6,'Sex',77
10,5,1076,13,15,'Sex',77
12,102,1077,1,3,'Sex',77
14,79,1078,5,7,'Sex',77
18,85,1079,0,2,'Sex',77
38,22,1080,16,18,'Sex',77
54,79,1081,0,2,'Sex',77
101,43,1083,9,11,'Sex',77
4,10,1084,14,15,'Sex',77
14,18,1085,0,1,'Sex',77
20,101,1086,1,2,'Sex',77
21,54,1087,1,2,'Sex',77
27,7,1088,0,1,'Sex',77
66,80,1089,1,2,'Sex',77
92,64,1090,0,1,'Sex',77
94,14,1091,0,1,'Sex',77
108,27,1092,7,8,'Sex',77
21,60,1093,17,18,'Sex',77
21,66,1094,3,4,'Sex',77
65,46,610,2,22,'Sex',48
101,100,616,1,21,'Sex',48
21,40,633,4,22,'Sex',48
20,101,637,5,22,'Sex',48
5,50,643,3,19,'Sex',48
95,19,652,5,21,'Sex',48
56,87,659,2,17,'Sex',48
91,79,666,8,22,'Sex',48
9,22,670,8,21,'Sex',48
33,10,680,1,14,'Sex',48
36,2,682,1,14,'Sex',48
46,9,685,9,22,'Sex',48
56,26,687,5,18,'Sex',48
88,72,691,7,20,'Sex',48
96,76,692,3,16,'Sex',48
11,44,694,4,17,'Sex',48
15,53,695,6,19,'Sex',48
24,17,696,8,21,'Sex',48
24,22,702,4,17,'Sex',48
4,37,703,1,13,'Sex',48
4,28,707,9,21,'Sex',48
10,51,708,9,20,'Sex',48
26,32,714,0,11,'Sex',48
8,56,725,3,13,'Sex',48
28,99,726,8,18,'Sex',48
52,36,730,8,18,'Sex',48
54,31,731,9,19,'Sex',48
76,104,732,0,10,'Sex',48
76,87,733,13,23,'Sex',48
15,80,735,9,18,'Sex',48
19,23,736,2,11,'Sex',48
43,74,741,9,17,'Sex',48
46,95,742,14,22,'Sex',48
6,79,745,3,10,'Sex',48
28,46,746,1,8,'Sex',48
96,97,748,2,9,'Sex',48
7,101,749,15,21,'Sex',48
86,76,752,0,6,'Sex',48
92,64,753,5,11,'Sex',48
96,104,754,1,7,'Sex',48
98,86,755,0,6,'Sex',48
99,66,756,3,9,'Sex',48
23,97,758,15,20,'Sex',48
103,21,760,14,19,'Sex',48
103,96,762,17,22,'Sex',48
18,70,763,9,13,'Sex',48
24,8,764,19,23,'Sex',48
15,99,768,8,11,'Sex',48
51,25,769,15,18,'Sex',48
64,88,771,10,13,'Sex',48
74,76,772,12,15,'Sex',48
105,103,774,5,8,'Sex',48
27,36,776,0,2,'Sex',48
34,105,777,0,2,'Sex',48
63,54,778,9,11,'Sex',48
89,15,779,0,2,'Sex',48
98,70,780,0,2,'Sex',48
9,38,781,1,2,'Sex',48
12,14,782,22,23,'Sex',48
14,42,783,9,10,'Sex',48
15,39,784,1,2,'Sex',48
16,53,785,0,1,'Sex',48
38,14,786,1,2,'Sex',48
43,55,787,0,1,'Sex',48
45,34,788,1,2,'Sex',48
47,45,789,1,2,'Sex',48
48,9,790,16,17,'Sex',48
49,90,791,0,1,'Sex',48
53,83,792,0,1,'Sex',48
61,12,793,1,2,'Sex',48
62,16,794,1,2,'Sex',48
63,101,795,6,7,'Sex',48
65,61,796,0,1,'Sex',48
66,68,797,1,2,'Sex',48
69,63,798,16,17,'Sex',48
72,87,799,1,2,'Sex',48
73,78,800,4,5,'Sex',48
78,68,801,1,2,'Sex',48
81,62,802,13,14,'Sex',48
85,49,803,0,1,'Sex',48
94,65,804,1,2,'Sex',48
100,53,805,20,21,'Sex',48
104,65,806,1,2,'Sex',48
43,4,807,0,1,'Sex',48
69,75,808,1,2,'Sex',48
73,85,809,0,1,'Sex',48
81,61,810,0,1,'Sex',48
104,72,811,1,2,'Sex',48
69,87,812,12,13,'Sex',48
73,100,813,20,21,'Sex',48
104,38,814,1,2,'Sex',48
104,78,815,19,20,'Sex',48
12,14,782,0,23,'Sex',70
26,76,820,2,23,'Sex',70
43,49,822,2,23,'Sex',70
15,43,832,2,22,'Sex',70
66,85,856,5,23,'Sex',70
68,106,870,2,18,'Sex',70
26,38,874,4,19,'Sex',70
32,38,875,1,16,'Sex',70
53,78,876,7,22,'Sex',70
69,32,877,0,15,'Sex',70
104,42,878,5,20,'Sex',70
4,56,879,2,16,'Sex',70
4,10,893,2,14,'Sex',70
70,63,900,8,20,'Sex',70
20,18,908,5,16,'Sex',70
36,52,913,4,15,'Sex',70
42,24,914,8,19,'Sex',70
84,87,921,7,18,'Sex',70
105,19,925,12,23,'Sex',70
52,105,929,0,11,'Sex',70
80,92,936,5,15,'Sex',70
44,1,940,6,15,'Sex',70
69,72,942,10,19,'Sex',70
71,83,943,10,19,'Sex',70
74,93,944,6,15,'Sex',70
89,83,948,10,19,'Sex',70
108,36,949,1,10,'Sex',70
25,59,952,13,21,'Sex',70
35,86,954,11,19,'Sex',70
62,81,955,11,19,'Sex',70
67,87,956,7,15,'Sex',70
82,80,958,0,8,'Sex',70
93,89,959,8,16,'Sex',70
17,31,963,5,11,'Sex',70
97,101,966,15,21,'Sex',70
87,71,974,0,5,'Sex',70
92,75,975,14,19,'Sex',70
16,25,977,7,11,'Sex',70
82,72,979,4,8,'Sex',70
95,87,980,17,21,'Sex',70
96,81,981,3,7,'Sex',70
103,67,983,10,14,'Sex',70
17,103,984,2,5,'Sex',70
40,17,985,3,6,'Sex',70
47,40,986,11,14,'Sex',70
51,76,987,3,6,'Sex',70
24,48,988,9,11,'Sex',70
75,84,991,3,5,'Sex',70
86,93,992,0,2,'Sex',70
97,75,993,15,17,'Sex',70
20,54,996,0,1,'Sex',70
21,47,997,0,1,'Sex',70
25,31,998,0,1,'Sex',70
51,25,999,1,2,'Sex',70
52,86,1000,0,1,'Sex',70
73,100,1001,9,10,'Sex',70
100,31,1002,1,2,'Sex',70
101,54,1003,1,2,'Sex',70
21,51,1004,5,6,'Sex',70
97,101,966,1,21,'Sex',84
92,75,975,0,19,'Sex',84
95,87,980,3,21,'Sex',84
97,75,993,1,17,'Sex',84
7,18,1012,2,15,'Sex',84
11,12,1015,5,18,'Sex',84
57,20,1028,9,22,'Sex',84
86,98,1035,9,22,'Sex',84
27,76,1044,4,17,'Sex',84
28,12,1045,8,21,'Sex',84
64,93,1046,1,14,'Sex',84
86,80,1049,7,20,'Sex',84
5,37,1063,9,19,'Sex',84
7,23,1064,8,18,'Sex',84
8,52,1065,10,20,'Sex',84
14,7,1066,3,13,'Sex',84
10,5,1076,6,15,'Sex',84
38,22,1080,9,18,'Sex',84
101,43,1083,2,11,'Sex',84
4,10,1084,7,15,'Sex',84
108,27,1092,0,8,'Sex',84
21,60,1093,10,18,'Sex',84
1,101,1095,15,22,'Sex',84
8,21,1096,3,10,'Sex',84
20,80,1098,2,9,'Sex',84
78,74,1101,13,20,'Sex',84
86,9,1102,13,20,'Sex',84
14,37,1106,14,20,'Sex',84
18,14,1107,3,9,'Sex',84
23,85,1108,3,9,'Sex',84
28,92,1110,2,8,'Sex',84
53,18,1111,0,6,'Sex',84
87,108,1113,1,7,'Sex',84
12,45,1115,2,7,'Sex',84
54,53,1117,3,8,'Sex',84
102,93,1121,2,7,'Sex',84
23,16,1124,6,10,'Sex',84
34,78,1125,0,4,'Sex',84
48,86,1127,17,21,'Sex',84
57,23,1128,9,13,'Sex',84
58,28,1129,2,6,'Sex',84
90,64,1130,7,11,'Sex',84
102,12,1131,17,21,'Sex',84
109,90,1132,2,6,'Sex',84
109,102,1134,6,10,'Sex',84
21,34,1135,0,3,'Sex',84
66,67,1137,10,13,'Sex',84
72,92,1139,18,21,'Sex',84
21,67,1141,19,22,'Sex',84
21,47,1143,4,6,'Sex',84
35,21,1144,18,20,'Sex',84
40,109,1145,0,2,'Sex',84
62,54,1146,4,6,'Sex',84
73,9,1147,1,3,'Sex',84
81,57,1150,0,2,'Sex',84
94,76,1151,1,3,'Sex',84
6,100,1152,1,2,'Sex',84
11,19,1153,1,2,'Sex',84
15,11,1154,0,1,'Sex',84
17,105,1155,3,4,'Sex',84
19,65,1156,1,2,'Sex',84
20,56,1157,1,2,'Sex',84
22,72,1158,1,2,'Sex',84
26,22,1159,5,6,'Sex',84
31,39,1160,0,1,'Sex',84
32,20,1161,22,23,'Sex',84
33,94,1162,21,22,'Sex',84
36,18,1163,12,13,'Sex',84
44,104,1164,14,15,'Sex',84
49,47,1165,13,14,'Sex',84
50,103,1166,8,9,'Sex',84
52,88,1167,1,2,'Sex',84
55,39,1168,0,1,'Sex',84
60,4,1169,18,19,'Sex',84
62,91,1170,10,11,'Sex',84
63,93,1171,14,15,'Sex',84
82,52,1172,16,17,'Sex',84
84,93,1173,2,3,'Sex',84
103,60,1174,1,2,'Sex',84
105,16,1175,0,1,'Sex',84
106,104,1176,8,9,'Sex',84
107,15,1177,16,17,'Sex',84
6,32,1178,12,13,'Sex',84
19,84,1179,1,2,'Sex',84
26,63,1180,8,9,'Sex',84
33,105,1181,8,9,'Sex',84
50,56,1182,7,8,'Sex',84
62,6,1183,9,10,'Sex',84
82,65,1184,0,1,'Sex',84
103,100,1185,10,11,'Sex',84
105,6,1186,0,1,'Sex',84
106,91,1187,17,18,'Sex',84
19,106,1188,8,9,'Sex',84
50,63,1189,1,2,'Sex',84
82,84,1190,22,23,'Sex',84
21,35,338,0,21,'Sex',24
11,8,344,3,23,'Sex',24
82,45,351,1,21,'Sex',24
19,56,362,0,18,'Sex',24
24,59,364,0,18,'Sex',24
77,61,386,1,16,'Sex',24
101,19,387,6,21,'Sex',24
21,15,390,7,21,'Sex',24
78,12,393,2,16,'Sex',24
6,52,399,5,18,'Sex',24
20,52,404,8,21,'Sex',24
26,39,407,7,20,'Sex',24
53,101,413,6,19,'Sex',24
55,7,414,5,18,'Sex',24
76,96,418,7,20,'Sex',24
90,99,420,2,15,'Sex',24
93,22,422,10,23,'Sex',24
20,72,426,6,19,'Sex',24
53,49,430,3,16,'Sex',24
26,38,436,8,21,'Sex',24
12,2,445,0,11,'Sex',24
13,22,446,0,11,'Sex',24
42,87,448,5,16,'Sex',24
51,13,450,8,19,'Sex',24
51,42,456,5,15,'Sex',24
54,43,457,0,10,'Sex',24
5,44,462,7,16,'Sex',24
28,31,468,0,9,'Sex',24
96,92,473,12,21,'Sex',24
16,53,475,5,13,'Sex',24
80,75,482,0,8,'Sex',24
87,80,483,12,20,'Sex',24
97,84,484,3,11,'Sex',24
98,28,485,5,13,'Sex',24
11,91,488,9,16,'Sex',24
25,53,489,2,9,'Sex',24
54,65,492,4,11,'Sex',24
94,65,493,4,11,'Sex',24
4,102,495,5,11,'Sex',24
7,42,496,17,23,'Sex',24
51,56,499,8,14,'Sex',24
66,95,500,7,13,'Sex',24
101,39,502,3,9,'Sex',24
2,86,503,2,7,'Sex',24
11,68,505,4,9,'Sex',24
47,10,507,10,15,'Sex',24
65,86,508,3,8,'Sex',24
95,37,511,4,9,'Sex',24
49,40,515,6,10,'Sex',24
1,49,517,4,7,'Sex',24
18,98,518,12,15,'Sex',24
23,95,519,12,15,'Sex',24
26,11,520,11,14,'Sex',24
41,65,521,3,6,'Sex',24
87,90,524,8,11,'Sex',24
96,47,525,17,20,'Sex',24
43,94,529,0,2,'Sex',24
72,79,531,2,4,'Sex',24
77,96,532,6,8,'Sex',24
93,77,533,0,2,'Sex',24
99,79,534,9,11,'Sex',24
4,43,535,8,9,'Sex',24
6,21,536,3,4,'Sex',24
8,52,537,13,14,'Sex',24
27,73,538,1,2,'Sex',24
32,100,539,0,1,'Sex',24
34,67,540,18,19,'Sex',24
36,45,541,1,2,'Sex',24
38,48,542,19,20,'Sex',24
40,8,543,0,1,'Sex',24
41,40,544,4,5,'Sex',24
46,38,545,1,2,'Sex',24
50,4,546,0,1,'Sex',24
57,48,547,0,1,'Sex',24
62,103,548,1,2,'Sex',24
64,70,549,19,20,'Sex',24
66,71,550,0,1,'Sex',24
67,74,551,19,20,'Sex',24
69,100,552,0,1,'Sex',24
71,86,553,1,2,'Sex',24
73,36,554,8,9,'Sex',24
74,43,555,15,16,'Sex',24
75,91,556,1,2,'Sex',24
79,74,557,0,1,'Sex',24
83,84,558,22,23,'Sex',24
84,67,559,17,18,'Sex',24
85,66,560,10,11,'Sex',24
88,71,561,0,1,'Sex',24
89,91,562,20,21,'Sex',24
91,85,563,1,2,'Sex',24
97,89,564,1,2,'Sex',24
83,89,565,21,22,'Sex',24
89,88,566,6,7,'Sex',24
21,35,338,1,21,'Sex',23
11,8,344,4,23,'Sex',23
82,45,351,2,21,'Sex',23
19,56,362,1,18,'Sex',23
24,59,364,1,18,'Sex',23
77,61,386,2,16,'Sex',23
101,19,387,7,21,'Sex',23
21,15,390,8,21,'Sex',23
78,12,393,3,16,'Sex',23
6,52,399,6,18,'Sex',23
20,52,404,9,21,'Sex',23
26,39,407,8,20,'Sex',23
53,101,413,7,19,'Sex',23
55,7,414,6,18,'Sex',23
76,96,418,8,20,'Sex',23
90,99,420,3,15,'Sex',23
93,22,422,11,23,'Sex',23
20,72,426,7,19,'Sex',23
53,49,430,4,16,'Sex',23
26,38,436,9,21,'Sex',23
12,2,445,1,11,'Sex',23
13,22,446,1,11,'Sex',23
42,87,448,6,16,'Sex',23
51,13,450,9,19,'Sex',23
51,42,456,6,15,'Sex',23
54,43,457,1,10,'Sex',23
92,63,461,0,9,'Sex',23
5,44,462,8,16,'Sex',23
28,31,468,1,9,'Sex',23
96,92,473,13,21,'Sex',23
16,53,475,6,13,'Sex',23
38,51,477,0,7,'Sex',23
80,75,482,1,8,'Sex',23
87,80,483,13,20,'Sex',23
97,84,484,4,11,'Sex',23
98,28,485,6,13,'Sex',23
11,91,488,10,16,'Sex',23
25,53,489,3,9,'Sex',23
54,65,492,5,11,'Sex',23
94,65,493,5,11,'Sex',23
4,102,495,6,11,'Sex',23
7,42,496,18,23,'Sex',23
51,56,499,9,14,'Sex',23
66,95,500,8,13,'Sex',23
101,39,502,4,9,'Sex',23
2,86,503,3,7,'Sex',23
10,25,504,0,4,'Sex',23
11,68,505,5,9,'Sex',23
47,10,507,11,15,'Sex',23
65,86,508,4,8,'Sex',23
70,98,509,0,4,'Sex',23
95,37,511,5,9,'Sex',23
49,40,515,7,10,'Sex',23
1,49,517,5,7,'Sex',23
18,98,518,13,15,'Sex',23
23,95,519,13,15,'Sex',23
26,11,520,12,14,'Sex',23
41,65,521,4,6,'Sex',23
50,7,523,0,2,'Sex',23
87,90,524,9,11,'Sex',23
96,47,525,18,20,'Sex',23
102,1,526,0,2,'Sex',23
18,87,528,0,2,'Sex',23
43,94,529,1,2,'Sex',23
44,86,530,0,1,'Sex',23
72,79,531,3,4,'Sex',23
77,96,532,7,8,'Sex',23
93,77,533,1,2,'Sex',23
99,79,534,10,11,'Sex',23
90,75,136,0,23,'Sex',4
55,97,161,0,19,'Sex',4
21,5,167,0,18,'Sex',4
41,53,168,4,22,'Sex',4
23,93,173,6,23,'Sex',4
51,28,181,6,23,'Sex',4
53,31,182,3,20,'Sex',4
93,99,190,6,23,'Sex',4
100,71,193,1,18,'Sex',4
78,86,199,5,22,'Sex',4
60,53,211,7,21,'Sex',4
12,77,221,3,16,'Sex',4
15,9,224,2,14,'Sex',4
19,60,225,10,22,'Sex',4
50,25,229,8,20,'Sex',4
51,23,230,1,13,'Sex',4
9,70,234,9,21,'Sex',4
71,9,240,3,14,'Sex',4
14,47,243,10,20,'Sex',4
21,7,244,1,11,'Sex',4
35,15,245,3,13,'Sex',4
70,77,248,7,17,'Sex',4
20,93,254,5,14,'Sex',4
54,14,255,12,21,'Sex',4
33,70,256,14,22,'Sex',4
39,21,257,5,13,'Sex',4
44,54,259,9,17,'Sex',4
62,93,260,3,11,'Sex',4
88,96,261,10,18,'Sex',4
95,19,262,3,11,'Sex',4
101,47,263,2,10,'Sex',4
50,39,265,11,18,'Sex',4
57,77,266,4,11,'Sex',4
94,62,268,12,19,'Sex',4
17,83,270,15,21,'Sex',4
43,57,272,7,13,'Sex',4
17,66,277,9,14,'Sex',4
65,80,288,8,13,'Sex',4
66,84,289,11,16,'Sex',4
68,65,291,5,10,'Sex',4
86,68,292,6,11,'Sex',4
92,65,293,5,10,'Sex',4
95,11,294,5,10,'Sex',4
97,17,295,11,16,'Sex',4
102,86,297,1,6,'Sex',4
36,84,300,0,5,'Sex',4
66,61,303,4,9,'Sex',4
101,4,305,13,18,'Sex',4
11,41,306,14,19,'Sex',4
66,63,307,3,8,'Sex',4
66,80,308,3,8,'Sex',4
52,89,309,6,10,'Sex',4
56,18,310,6,10,'Sex',4
2,60,312,2,5,'Sex',4
38,49,316,11,14,'Sex',4
56,25,318,10,13,'Sex',4
11,97,320,8,11,'Sex',4
10,42,321,6,8,'Sex',4
18,60,323,6,8,'Sex',4
34,10,326,3,5,'Sex',4
35,18,327,16,18,'Sex',4
59,36,330,2,4,'Sex',4
66,59,331,0,2,'Sex',4
101,2,332,12,14,'Sex',4
102,40,333,0,2,'Sex',4
69,32,334,0,2,'Sex',4
41,44,335,16,18,'Sex',4
1,67,336,8,9,'Sex',4
4,49,337,0,1,'Sex',4
21,35,338,20,21,'Sex',4
45,16,339,4,5,'Sex',4
95,35,340,0,1,'Sex',4
103,21,341,0,1,'Sex',4
54,14,255,1,21,'Sex',15
33,70,256,3,22,'Sex',15
50,39,265,0,18,'Sex',15
94,62,268,1,19,'Sex',15
17,83,270,4,21,'Sex',15
66,84,289,0,16,'Sex',15
97,17,295,0,16,'Sex',15
101,4,305,2,18,'Sex',15
11,41,306,3,19,'Sex',15
38,49,316,0,14,'Sex',15
35,18,327,5,18,'Sex',15
101,2,332,1,14,'Sex',15
41,44,335,5,18,'Sex',15
21,35,338,9,21,'Sex',15
11,8,344,12,23,'Sex',15
40,67,348,4,15,'Sex',15
82,45,351,10,21,'Sex',15
98,66,352,0,11,'Sex',15
75,97,358,0,10,'Sex',15
19,56,362,9,18,'Sex',15
24,59,364,9,18,'Sex',15
51,21,365,1,10,'Sex',15
36,40,369,0,8,'Sex',15
15,95,375,2,9,'Sex',15
32,66,378,2,9,'Sex',15
66,80,381,0,7,'Sex',15
77,61,386,10,16,'Sex',15
101,19,387,15,21,'Sex',15
21,15,390,16,21,'Sex',15
78,12,393,11,16,'Sex',15
95,86,396,3,8,'Sex',15
6,52,399,14,18,'Sex',15
12,49,402,4,8,'Sex',15
20,52,404,17,21,'Sex',15
26,39,407,16,20,'Sex',15
37,43,409,1,5,'Sex',15
45,18,411,5,9,'Sex',15
53,101,413,15,19,'Sex',15
55,7,414,14,18,'Sex',15
65,79,415,3,7,'Sex',15
72,93,417,6,10,'Sex',15
76,96,418,16,20,'Sex',15
87,91,419,2,6,'Sex',15
90,99,420,11,15,'Sex',15
93,22,422,19,23,'Sex',15
96,94,424,4,8,'Sex',15
98,10,425,3,7,'Sex',15
20,72,426,15,19,'Sex',15
42,55,428,1,5,'Sex',15
53,49,430,12,16,'Sex',15
26,53,432,0,4,'Sex',15
87,68,435,2,6,'Sex',15
26,38,436,17,21,'Sex',15
24,102,437,7,10,'Sex',15
63,23,438,5,8,'Sex',15
65,7,439,2,5,'Sex',15
1,2,442,0,2,'Sex',15
12,2,445,9,11,'Sex',15
13,22,446,9,11,'Sex',15
31,99,447,7,9,'Sex',15
42,87,448,14,16,'Sex',15
43,77,449,6,8,'Sex',15
51,13,450,17,19,'Sex',15
65,16,451,0,2,'Sex',15
87,76,452,0,2,'Sex',15
42,12,454,1,2,'Sex',15
44,79,455,6,7,'Sex',15
51,42,456,14,15,'Sex',15
54,43,457,9,10,'Sex',15
65,77,458,1,2,'Sex',15
87,99,459,6,7,'Sex',15
92,99,460,6,7,'Sex',15
92,63,461,8,9,'Sex',15
6,43,130,0,22,'Sex',3
90,75,136,1,23,'Sex',3
55,97,161,1,19,'Sex',3
21,5,167,1,18,'Sex',3
41,53,168,5,22,'Sex',3
23,93,173,7,23,'Sex',3
28,39,175,0,16,'Sex',3
51,28,181,7,23,'Sex',3
53,31,182,4,20,'Sex',3
70,98,184,0,16,'Sex',3
93,99,190,7,23,'Sex',3
100,71,193,2,18,'Sex',3
78,86,199,6,22,'Sex',3
60,53,211,8,21,'Sex',3
12,77,221,4,16,'Sex',3
15,9,224,3,14,'Sex',3
19,60,225,11,22,'Sex',3
31,25,227,0,11,'Sex',3
50,25,229,9,20,'Sex',3
51,23,230,2,13,'Sex',3
9,70,234,10,21,'Sex',3
71,9,240,4,14,'Sex',3
14,47,243,11,20,'Sex',3
21,7,244,2,11,'Sex',3
35,15,245,4,13,'Sex',3
48,71,247,0,9,'Sex',3
70,77,248,8,17,'Sex',3
20,93,254,6,14,'Sex',3
54,14,255,13,21,'Sex',3
33,70,256,15,22,'Sex',3
39,21,257,6,13,'Sex',3
44,54,259,10,17,'Sex',3
62,93,260,4,11,'Sex',3
88,96,261,11,18,'Sex',3
95,19,262,4,11,'Sex',3
101,47,263,3,10,'Sex',3
50,39,265,12,18,'Sex',3
57,77,266,5,11,'Sex',3
94,62,268,13,19,'Sex',3
17,83,270,16,21,'Sex',3
43,57,272,8,13,'Sex',3
17,66,277,10,14,'Sex',3
65,80,288,9,13,'Sex',3
66,84,289,12,16,'Sex',3
68,65,291,6,10,'Sex',3
86,68,292,7,11,'Sex',3
92,65,293,6,10,'Sex',3
95,11,294,6,10,'Sex',3
97,17,295,12,16,'Sex',3
102,86,297,2,6,'Sex',3
36,84,300,1,5,'Sex',3
41,8,302,0,4,'Sex',3
66,61,303,5,9,'Sex',3
101,4,305,14,18,'Sex',3
11,41,306,15,19,'Sex',3
66,63,307,4,8,'Sex',3
66,80,308,4,8,'Sex',3
52,89,309,7,10,'Sex',3
56,18,310,7,10,'Sex',3
2,60,312,3,5,'Sex',3
11,92,313,0,2,'Sex',3
38,49,316,12,14,'Sex',3
56,25,318,11,13,'Sex',3
59,19,319,0,2,'Sex',3
11,97,320,9,11,'Sex',3
10,42,321,7,8,'Sex',3
13,82,322,0,1,'Sex',3
